id,day_of_week_x,index_x,available_x,max_nights_x,min_nights_x,available_for_checkin_x,available_for_checkout_x,bookable_x,day_of_week_y,index_y,available_y,max_nights_y,min_nights_y,available_for_checkin_y,available_for_checkout_y,bookable_y,available_delta_pct,available_for_checkin_delta_pct,available_for_checkout_delta_pct,bookable_delta_pct,zipcode,City,Metro,CountyName,State
5.53E+17,0,41.07894737,0.25,365,3.5,0,0.25,0.25,6,19.07894737,0,365,3,0,0.105263158,0,-25,0,-14.47368421,-25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,1,42.07894737,0.25,365,3.5,0,0.25,0.25,0,20.07894737,0,365,3,0,0,0,-25,0,-25,-25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,1,42.07894737,0.25,365,3.5,0,0.25,0.25,1,21.07894737,0,365,3,0,0,0,-25,0,-25,-25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,1,42.07894737,0.25,365,3.5,0,0.25,0.25,2,22.07894737,0.25,365,2.5,0.25,0,0.25,0,25,-25,0,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,1,42.07894737,0.25,365,3.5,0,0.25,0.25,3,23.07894737,0.105263158,365,3,0.105263158,0.25,0.105263158,-14.47368421,10.52631579,0,-14.47368421,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,1,42.07894737,0.25,365,3.5,0,0.25,0.25,4,17.07894737,0.118421053,365,3,0,0.105263158,0.105263158,-13.15789474,0,-14.47368421,-14.47368421,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,1,42.07894737,0.25,365,3.5,0,0.25,0.25,5,18.07894737,0.131578947,365,3,0,0.105263158,0.105263158,-11.84210526,0,-14.47368421,-14.47368421,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,1,42.07894737,0.25,365,3.5,0,0.25,0.25,6,19.07894737,0,365,3,0,0.105263158,0,-25,0,-14.47368421,-25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,2,36.07894737,0.25,365,3,0.25,0.25,0.25,0,20.07894737,0,365,3,0,0,0,-25,-25,-25,-25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,2,36.07894737,0.25,365,3,0.25,0.25,0.25,1,21.07894737,0,365,3,0,0,0,-25,-25,-25,-25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,2,36.07894737,0.25,365,3,0.25,0.25,0.25,2,22.07894737,0.25,365,2.5,0.25,0,0.25,0,0,-25,0,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,2,36.07894737,0.25,365,3,0.25,0.25,0.25,3,23.07894737,0.105263158,365,3,0.105263158,0.25,0.105263158,-14.47368421,-14.47368421,0,-14.47368421,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,2,36.07894737,0.25,365,3,0.25,0.25,0.25,4,17.07894737,0.118421053,365,3,0,0.105263158,0.105263158,-13.15789474,-25,-14.47368421,-14.47368421,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,2,36.07894737,0.25,365,3,0.25,0.25,0.25,5,18.07894737,0.131578947,365,3,0,0.105263158,0.105263158,-11.84210526,-25,-14.47368421,-14.47368421,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,2,36.07894737,0.25,365,3,0.25,0.25,0.25,6,19.07894737,0,365,3,0,0.105263158,0,-25,-25,-14.47368421,-25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,3,37.07894737,0,365,3.5,0,0.25,0,0,20.07894737,0,365,3,0,0,0,0,0,-25,0,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,3,37.07894737,0,365,3.5,0,0.25,0,1,21.07894737,0,365,3,0,0,0,0,0,-25,0,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,3,37.07894737,0,365,3.5,0,0.25,0,2,22.07894737,0.25,365,2.5,0.25,0,0.25,25,25,-25,25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,3,37.07894737,0,365,3.5,0,0.25,0,3,23.07894737,0.105263158,365,3,0.105263158,0.25,0.105263158,10.52631579,10.52631579,0,10.52631579,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,3,37.07894737,0,365,3.5,0,0.25,0,4,17.07894737,0.118421053,365,3,0,0.105263158,0.105263158,11.84210526,0,-14.47368421,10.52631579,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,3,37.07894737,0,365,3.5,0,0.25,0,5,18.07894737,0.131578947,365,3,0,0.105263158,0.105263158,13.15789474,0,-14.47368421,10.52631579,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,3,37.07894737,0,365,3.5,0,0.25,0,6,19.07894737,0,365,3,0,0.105263158,0,0,0,-14.47368421,0,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,4,38.07894737,0,365,3.5,0,0,0,0,20.07894737,0,365,3,0,0,0,0,0,0,0,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,4,38.07894737,0,365,3.5,0,0,0,1,21.07894737,0,365,3,0,0,0,0,0,0,0,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,4,38.07894737,0,365,3.5,0,0,0,2,22.07894737,0.25,365,2.5,0.25,0,0.25,25,25,0,25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,4,38.07894737,0,365,3.5,0,0,0,3,23.07894737,0.105263158,365,3,0.105263158,0.25,0.105263158,10.52631579,10.52631579,25,10.52631579,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,4,38.07894737,0,365,3.5,0,0,0,4,17.07894737,0.118421053,365,3,0,0.105263158,0.105263158,11.84210526,0,10.52631579,10.52631579,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,4,38.07894737,0,365,3.5,0,0,0,5,18.07894737,0.131578947,365,3,0,0.105263158,0.105263158,13.15789474,0,10.52631579,10.52631579,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,4,38.07894737,0,365,3.5,0,0,0,6,19.07894737,0,365,3,0,0.105263158,0,0,0,10.52631579,0,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,5,39.07894737,0,365,3.75,0,0,0,0,20.07894737,0,365,3,0,0,0,0,0,0,0,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,5,39.07894737,0,365,3.75,0,0,0,1,21.07894737,0,365,3,0,0,0,0,0,0,0,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,5,39.07894737,0,365,3.75,0,0,0,2,22.07894737,0.25,365,2.5,0.25,0,0.25,25,25,0,25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,5,39.07894737,0,365,3.75,0,0,0,3,23.07894737,0.105263158,365,3,0.105263158,0.25,0.105263158,10.52631579,10.52631579,25,10.52631579,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,5,39.07894737,0,365,3.75,0,0,0,4,17.07894737,0.118421053,365,3,0,0.105263158,0.105263158,11.84210526,0,10.52631579,10.52631579,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,5,39.07894737,0,365,3.75,0,0,0,5,18.07894737,0.131578947,365,3,0,0.105263158,0.105263158,13.15789474,0,10.52631579,10.52631579,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,5,39.07894737,0,365,3.75,0,0,0,6,19.07894737,0,365,3,0,0.105263158,0,0,0,10.52631579,0,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,6,40.07894737,0.25,365,3.5,0.25,0,0.25,0,20.07894737,0,365,3,0,0,0,-25,-25,0,-25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,6,40.07894737,0.25,365,3.5,0.25,0,0.25,1,21.07894737,0,365,3,0,0,0,-25,-25,0,-25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,6,40.07894737,0.25,365,3.5,0.25,0,0.25,2,22.07894737,0.25,365,2.5,0.25,0,0.25,0,0,0,0,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,6,40.07894737,0.25,365,3.5,0.25,0,0.25,3,23.07894737,0.105263158,365,3,0.105263158,0.25,0.105263158,-14.47368421,-14.47368421,25,-14.47368421,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,6,40.07894737,0.25,365,3.5,0.25,0,0.25,4,17.07894737,0.118421053,365,3,0,0.105263158,0.105263158,-13.15789474,-25,10.52631579,-14.47368421,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,6,40.07894737,0.25,365,3.5,0.25,0,0.25,5,18.07894737,0.131578947,365,3,0,0.105263158,0.105263158,-11.84210526,-25,10.52631579,-14.47368421,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.53E+17,6,40.07894737,0.25,365,3.5,0.25,0,0.25,6,19.07894737,0,365,3,0,0.105263158,0,-25,-25,10.52631579,-25,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.54E+17,0,41.07894737,1,365,2,0,0,0,0,20.07894737,0.75,274.25,2,0.131578947,0,0.131578947,-25,13.15789474,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,0,41.07894737,1,365,2,0,0,0,1,21.07894737,0.763157895,365,2,0,0,0.131578947,-23.68421053,0,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,0,41.07894737,1,365,2,0,0,0,2,22.07894737,0.881578947,365,2,0,0.131578947,0,-11.84210526,0,13.15789474,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,0,41.07894737,1,365,2,0,0,0,3,23.07894737,0.907894737,365,2,0,0,0,-9.210526316,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,0,41.07894737,1,365,2,0,0,0,4,17.07894737,0.75,365,2,0,0,0,-25,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,0,41.07894737,1,365,2,0,0,0,5,18.07894737,0.776315789,365,2,0,0,0,-22.36842105,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,0,41.07894737,1,365,2,0,0,0,6,19.07894737,0.802631579,365,2,0,0,0,-19.73684211,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,1,42.07894737,1,365,2,0,0,0,0,20.07894737,0.75,274.25,2,0.131578947,0,0.131578947,-25,13.15789474,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,1,42.07894737,1,365,2,0,0,0,1,21.07894737,0.763157895,365,2,0,0,0.131578947,-23.68421053,0,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,1,42.07894737,1,365,2,0,0,0,2,22.07894737,0.881578947,365,2,0,0.131578947,0,-11.84210526,0,13.15789474,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,1,42.07894737,1,365,2,0,0,0,3,23.07894737,0.907894737,365,2,0,0,0,-9.210526316,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,1,42.07894737,1,365,2,0,0,0,4,17.07894737,0.75,365,2,0,0,0,-25,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,1,42.07894737,1,365,2,0,0,0,5,18.07894737,0.776315789,365,2,0,0,0,-22.36842105,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,1,42.07894737,1,365,2,0,0,0,6,19.07894737,0.802631579,365,2,0,0,0,-19.73684211,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,2,36.07894737,1,365,2,0,0,0,0,20.07894737,0.75,274.25,2,0.131578947,0,0.131578947,-25,13.15789474,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,2,36.07894737,1,365,2,0,0,0,1,21.07894737,0.763157895,365,2,0,0,0.131578947,-23.68421053,0,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,2,36.07894737,1,365,2,0,0,0,2,22.07894737,0.881578947,365,2,0,0.131578947,0,-11.84210526,0,13.15789474,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,2,36.07894737,1,365,2,0,0,0,3,23.07894737,0.907894737,365,2,0,0,0,-9.210526316,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,2,36.07894737,1,365,2,0,0,0,4,17.07894737,0.75,365,2,0,0,0,-25,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,2,36.07894737,1,365,2,0,0,0,5,18.07894737,0.776315789,365,2,0,0,0,-22.36842105,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,2,36.07894737,1,365,2,0,0,0,6,19.07894737,0.802631579,365,2,0,0,0,-19.73684211,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,3,37.07894737,1,365,2,0,0,0,0,20.07894737,0.75,274.25,2,0.131578947,0,0.131578947,-25,13.15789474,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,3,37.07894737,1,365,2,0,0,0,1,21.07894737,0.763157895,365,2,0,0,0.131578947,-23.68421053,0,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,3,37.07894737,1,365,2,0,0,0,2,22.07894737,0.881578947,365,2,0,0.131578947,0,-11.84210526,0,13.15789474,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,3,37.07894737,1,365,2,0,0,0,3,23.07894737,0.907894737,365,2,0,0,0,-9.210526316,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,3,37.07894737,1,365,2,0,0,0,4,17.07894737,0.75,365,2,0,0,0,-25,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,3,37.07894737,1,365,2,0,0,0,5,18.07894737,0.776315789,365,2,0,0,0,-22.36842105,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,3,37.07894737,1,365,2,0,0,0,6,19.07894737,0.802631579,365,2,0,0,0,-19.73684211,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,4,38.07894737,1,365,2,0,0,0,0,20.07894737,0.75,274.25,2,0.131578947,0,0.131578947,-25,13.15789474,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,4,38.07894737,1,365,2,0,0,0,1,21.07894737,0.763157895,365,2,0,0,0.131578947,-23.68421053,0,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,4,38.07894737,1,365,2,0,0,0,2,22.07894737,0.881578947,365,2,0,0.131578947,0,-11.84210526,0,13.15789474,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,4,38.07894737,1,365,2,0,0,0,3,23.07894737,0.907894737,365,2,0,0,0,-9.210526316,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,4,38.07894737,1,365,2,0,0,0,4,17.07894737,0.75,365,2,0,0,0,-25,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,4,38.07894737,1,365,2,0,0,0,5,18.07894737,0.776315789,365,2,0,0,0,-22.36842105,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,4,38.07894737,1,365,2,0,0,0,6,19.07894737,0.802631579,365,2,0,0,0,-19.73684211,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,5,39.07894737,1,365,2,0,0,0,0,20.07894737,0.75,274.25,2,0.131578947,0,0.131578947,-25,13.15789474,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,5,39.07894737,1,365,2,0,0,0,1,21.07894737,0.763157895,365,2,0,0,0.131578947,-23.68421053,0,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,5,39.07894737,1,365,2,0,0,0,2,22.07894737,0.881578947,365,2,0,0.131578947,0,-11.84210526,0,13.15789474,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,5,39.07894737,1,365,2,0,0,0,3,23.07894737,0.907894737,365,2,0,0,0,-9.210526316,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,5,39.07894737,1,365,2,0,0,0,4,17.07894737,0.75,365,2,0,0,0,-25,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,5,39.07894737,1,365,2,0,0,0,5,18.07894737,0.776315789,365,2,0,0,0,-22.36842105,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,5,39.07894737,1,365,2,0,0,0,6,19.07894737,0.802631579,365,2,0,0,0,-19.73684211,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,6,40.07894737,1,365,2,0,0,0,0,20.07894737,0.75,274.25,2,0.131578947,0,0.131578947,-25,13.15789474,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,6,40.07894737,1,365,2,0,0,0,1,21.07894737,0.763157895,365,2,0,0,0.131578947,-23.68421053,0,0,13.15789474,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,6,40.07894737,1,365,2,0,0,0,2,22.07894737,0.881578947,365,2,0,0.131578947,0,-11.84210526,0,13.15789474,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,6,40.07894737,1,365,2,0,0,0,3,23.07894737,0.907894737,365,2,0,0,0,-9.210526316,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,6,40.07894737,1,365,2,0,0,0,4,17.07894737,0.75,365,2,0,0,0,-25,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,6,40.07894737,1,365,2,0,0,0,5,18.07894737,0.776315789,365,2,0,0,0,-22.36842105,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.54E+17,6,40.07894737,1,365,2,0,0,0,6,19.07894737,0.802631579,365,2,0,0,0,-19.73684211,0,0,0,28428,Carolina Beach,Wilmington,New Hanover County,NC
5.57E+17,0,41.07894737,0,365,1,0,0,0,0,20.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,0,41.07894737,0,365,1,0,0,0,1,21.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,0,41.07894737,0,365,1,0,0,0,2,22.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,0,41.07894737,0,365,1,0,0,0,3,23.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,0,41.07894737,0,365,1,0,0,0,4,17.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,0,41.07894737,0,365,1,0,0,0,5,18.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,0,41.07894737,0,365,1,0,0,0,6,19.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,1,42.07894737,0,365,1,0,0,0,0,20.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,1,42.07894737,0,365,1,0,0,0,1,21.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,1,42.07894737,0,365,1,0,0,0,2,22.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,1,42.07894737,0,365,1,0,0,0,3,23.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,1,42.07894737,0,365,1,0,0,0,4,17.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,1,42.07894737,0,365,1,0,0,0,5,18.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,1,42.07894737,0,365,1,0,0,0,6,19.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,2,36.07894737,0,365,1,0,0,0,0,20.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,2,36.07894737,0,365,1,0,0,0,1,21.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,2,36.07894737,0,365,1,0,0,0,2,22.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,2,36.07894737,0,365,1,0,0,0,3,23.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,2,36.07894737,0,365,1,0,0,0,4,17.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,2,36.07894737,0,365,1,0,0,0,5,18.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,2,36.07894737,0,365,1,0,0,0,6,19.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,3,37.07894737,0,365,1,0,0,0,0,20.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,3,37.07894737,0,365,1,0,0,0,1,21.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,3,37.07894737,0,365,1,0,0,0,2,22.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,3,37.07894737,0,365,1,0,0,0,3,23.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,3,37.07894737,0,365,1,0,0,0,4,17.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,3,37.07894737,0,365,1,0,0,0,5,18.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,3,37.07894737,0,365,1,0,0,0,6,19.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,4,38.07894737,0,365,1,0,0,0,0,20.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,4,38.07894737,0,365,1,0,0,0,1,21.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,4,38.07894737,0,365,1,0,0,0,2,22.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,4,38.07894737,0,365,1,0,0,0,3,23.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,4,38.07894737,0,365,1,0,0,0,4,17.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,4,38.07894737,0,365,1,0,0,0,5,18.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,4,38.07894737,0,365,1,0,0,0,6,19.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,5,39.07894737,0,365,1,0,0,0,0,20.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,5,39.07894737,0,365,1,0,0,0,1,21.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,5,39.07894737,0,365,1,0,0,0,2,22.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,5,39.07894737,0,365,1,0,0,0,3,23.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,5,39.07894737,0,365,1,0,0,0,4,17.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,5,39.07894737,0,365,1,0,0,0,5,18.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
5.57E+17,5,39.07894737,0,365,1,0,0,0,6,19.07894737,0,365,1,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
