,id,index_x,available_x,max_nights_x,min_nights_x,available_for_checkin_x,available_for_checkout_x,bookable_x,index_y,available_y,max_nights_y,min_nights_y,available_for_checkin_y,available_for_checkout_y,bookable_y
25,1087504.0,39.078947368421055,0.7669172932330827,1125.0,4.830827067669173,0.7236842105263158,0.7669172932330827,0.7669172932330827,20.07894736842105,0.6015037593984962,1125.0,3.223684210526316,0.5394736842105263,0.5958646616541353,0.6015037593984962
26,10876956.0,50.08064516129032,0.9723502304147466,1125.0,2.0,0.9723502304147466,0.9711981566820277,0.9723502304147466,31.080645161290324,0.6854838709677419,1125.0,2.0,0.6370967741935484,0.6474654377880185,0.6820276497695853
27,10907872.0,39.078947368421055,0.543233082706767,14.0,5.0,0.3383458646616541,0.5169172932330827,0.48120300751879697,20.07894736842105,0.8082706766917294,14.0,5.0,0.7255639097744361,0.8026315789473685,0.8082706766917294
28,10936569.0,39.078947368421055,0.14661654135338345,1125.0,2.0,0.10338345864661654,0.13909774436090225,0.13909774436090225,20.07894736842105,0.011278195488721804,1125.0,2.0,0.0,0.018796992481203006,0.009398496240601503
29,10956136.0,39.078947368421055,0.26879699248120303,28.0,4.25,0.19548872180451127,0.2932330827067669,0.26879699248120303,20.07894736842105,0.34210526315789475,28.0,4.928571428571429,0.3176691729323308,0.3176691729323308,0.34210526315789475
30,10981163.0,39.078947368421055,0.03571428571428571,1125.0,3.0,0.0,0.0,0.0,20.07894736842105,0.09210526315789473,1125.0,3.0,0.0,0.0,0.0
31,11008820.0,39.078947368421055,0.03571428571428571,1125.0,2.0,0.0,0.0,0.0,20.07894736842105,0.21804511278195488,1125.0,2.0,0.15413533834586465,0.18045112781954886,0.18045112781954886
32,11009873.0,39.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,20.07894736842105,0.0,1125.0,3.0,0.0,0.0,0.0
33,11047144.0,39.078947368421055,0.22180451127819548,1125.0,1.0,0.22180451127819548,0.22180451127819548,0.22180451127819548,20.07894736842105,0.03571428571428571,1125.0,1.0,0.03571428571428571,0.03571428571428571,0.03571428571428571
34,11066610.0,39.078947368421055,0.5469924812030075,31.0,7.0,0.33270676691729323,0.41541353383458646,0.4342105263157895,20.07894736842105,0.4943609022556391,31.0,7.0,0.3609022556390977,0.40037593984962405,0.41729323308270677
35,11096159.0,39.078947368421055,0.9774436090225563,1125.0,3.0,0.9699248120300752,0.9774436090225563,0.9774436090225563,20.07894736842105,0.8458646616541353,1125.0,3.0,0.8383458646616542,0.825187969924812,0.8458646616541353
36,11106764.0,50.08064516129032,0.20967741935483872,1125.0,1.0,0.20967741935483872,0.24539170506912442,0.20967741935483872,31.080645161290324,0.532258064516129,1125.0,1.0,0.532258064516129,0.5023041474654378,0.532258064516129
37,11164747.0,39.078947368421055,0.4642857142857143,1125.0,6.714285714285714,0.21428571428571427,0.5,0.4642857142857143,20.07894736842105,0.5582706766917294,1125.0,4.0,0.42105263157894735,0.5206766917293233,0.5526315789473685
38,11189728.0,50.08064516129032,0.38018433179723504,1125.0,2.0,0.2891705069124424,0.36059907834101385,0.3686635944700461,31.080645161290324,0.3087557603686636,1125.0,2.0,0.23387096774193547,0.2903225806451613,0.2903225806451613
39,11211918.0,39.078947368421055,0.0,1125.0,2.210526315789474,0.0,0.0,0.0,20.07894736842105,0.0,1125.0,2.210526315789474,0.0,0.0,0.0
40,11240289.0,50.08064516129032,0.06912442396313365,30.0,4.0,0.0034562211981566822,0.008064516129032258,0.0069124423963133645,31.080645161290324,0.07027649769585254,30.0,4.0,0.004608294930875576,0.008064516129032258,0.008064516129032258
41,11252865.0,39.078947368421055,0.6390977443609023,1125.0,2.0,0.518796992481203,0.6259398496240601,0.6259398496240601,20.07894736842105,0.2199248120300752,1125.0,2.0,0.11654135338345864,0.13721804511278196,0.15225563909774437
42,11325747.0,39.078947368421055,0.2349624060150376,1125.0,2.0,0.16353383458646617,0.2706766917293233,0.2349624060150376,20.07894736842105,0.2349624060150376,1125.0,2.0,0.19924812030075187,0.19924812030075187,0.2349624060150376
43,11357754.0,39.078947368421055,0.35714285714285715,1125.0,1.0,0.35714285714285715,0.35714285714285715,0.35714285714285715,20.07894736842105,0.4191729323308271,1125.0,1.0,0.4191729323308271,0.43045112781954886,0.4191729323308271
44,11384046.0,39.078947368421055,0.25,1125.0,3.0,0.03571428571428571,0.10714285714285714,0.10714285714285714,20.07894736842105,0.20488721804511278,1125.0,3.0,0.05263157894736842,0.15789473684210525,0.15789473684210525
45,11414355.0,39.078947368421055,0.10714285714285714,7.0,2.0,0.07142857142857142,0.14285714285714285,0.10714285714285714,20.07894736842105,0.2857142857142857,7.0,2.0,0.25,0.2857142857142857,0.2857142857142857
46,11472494.0,50.08064516129032,0.5633640552995391,1125.0,14.0,0.22580645161290322,0.5483870967741935,0.5403225806451613,31.080645161290324,0.1382488479262673,1125.0,14.0,0.11290322580645161,0.08870967741935484,0.11290322580645161
47,11496237.0,39.078947368421055,0.8721804511278195,1125.0,1.9642857142857142,0.8195488721804511,0.8721804511278195,0.8721804511278195,20.07894736842105,0.8477443609022557,1125.0,1.9642857142857142,0.8458646616541353,0.8233082706766918,0.8477443609022557
48,11528925.0,39.078947368421055,0.0,1125.0,2.0,0.0,0.0,0.0,20.07894736842105,0.15225563909774437,1125.0,2.0,0.09398496240601503,0.13909774436090225,0.13909774436090225
49,11553485.0,39.078947368421055,1.0,1125.0,3.0,1.0,1.0,1.0,20.07894736842105,0.6240601503759399,1125.0,3.0,0.6240601503759399,0.5883458646616542,0.6240601503759399
50,11568310.0,39.078947368421055,1.0,1125.0,7.0,0.14285714285714285,1.0,1.0,20.07894736842105,0.8533834586466166,1125.0,7.0,0.11842105263157894,0.7330827067669173,0.7650375939849624
51,11580920.0,50.08064516129032,0.6566820276497696,180.0,1.0,0.6566820276497696,0.6244239631336406,0.6566820276497696,31.080645161290324,0.5806451612903226,180.0,1.0,0.5806451612903226,0.6013824884792627,0.5806451612903226
52,11581484.0,39.078947368421055,0.75,1125.0,3.0,0.75,0.75,0.75,20.07894736842105,0.5526315789473685,1125.0,3.0,0.48120300751879697,0.5244360902255639,0.5526315789473685
53,11592035.0,39.078947368421055,0.0,7.0,7.0,0.0,0.0,0.0,20.07894736842105,0.0,7.0,7.0,0.0,0.0,0.0
54,11754797.0,50.08064516129032,0.6071428571428571,1125.0,1.0,0.6071428571428571,0.5748847926267281,0.6071428571428571,31.080645161290324,0.12442396313364056,1125.0,1.0,0.12442396313364056,0.12557603686635946,0.12442396313364056
55,11759647.0,39.078947368421055,0.34398496240601506,1125.0,1.0,0.34398496240601506,0.34398496240601506,0.34398496240601506,20.07894736842105,0.05639097744360902,1125.0,1.0,0.05639097744360902,0.06578947368421052,0.05639097744360902
56,11790770.0,39.078947368421055,0.39285714285714285,5.0,3.0,0.25,0.42857142857142855,0.39285714285714285,20.07894736842105,0.7030075187969925,5.0,3.0,0.631578947368421,0.7086466165413534,0.7030075187969925
57,11811014.0,39.078947368421055,0.28383458646616544,768.5751879699249,1.3176691729323309,0.18984962406015038,0.2725563909774436,0.2725563909774436,20.07894736842105,0.19924812030075187,696.8684210526316,1.381578947368421,0.09774436090225563,0.09774436090225563,0.12218045112781954
