,id,index_x,cleaning_fee_x,service_fee_x,total_price_x,index_y,cleaning_fee_y,service_fee_y,total_price_y
207,15165626.0,0.0,87.0,0.0,186.66621253405995,0.0,87.0,0.0,174.85591133004925
208,15172030.0,0.0,75.0,25.0,100.0,0.0,75.0,25.0,100.0
209,15193198.0,0.0,280.0,76.66960352422907,260.0220264317181,0.0,280.0,80.42857142857143,289.2857142857143
210,15223097.0,0.0,175.0,44.05066079295154,139.647577092511,0.0,175.0,48.857142857142854,173.21428571428572
211,15231109.0,0.0,100.0,43.85022026431718,213.215859030837,0.0,100.0,44.0,214.28571428571428
212,15232280.0,0.0,,65.61307901907357,464.291553133515,0.0,,63.327586206896555,448.2931034482759
213,15254364.0,0.0,,16.0,110.0,0.0,,16.0,110.0
214,15283329.0,0.0,59.0,34.30396475770925,184.4625550660793,0.0,59.0,40.282485875706215,226.83427495291903
215,15294749.0,0.0,,16.0,110.0,0.0,,16.0,110.0
216,153447.0,0.0,250.0,44.0,65.0,0.0,250.0,44.0,65.0
217,15354505.0,0.0,150.0,127.0,750.0,0.0,150.0,127.0,750.0
218,15419568.0,0.0,225.0,88.0,400.0,0.0,225.0,89.5,410.7142857142857
219,15444784.0,0.0,150.0,70.0,349.0,0.0,150.0,70.0,349.0
220,15470349.0,0.0,170.0,59.0,250.0,0.0,170.0,59.035714285714285,250.17857142857142
221,15491005.0,0.0,50.0,34.447136563876654,195.30837004405285,0.0,50.0,51.61770244821092,316.9811676082862
222,15522500.0,0.0,100.0,44.90748898678414,219.8237885462555,0.0,100.0,45.142857142857146,221.42857142857142
223,15523845.0,0.0,160.0,68.17180616740089,321.07929515418505,0.0,160.0,69.14285714285714,330.7142857142857
224,15535985.0,0.0,215.0,73.7991169977925,304.73951434878586,0.0,215.0,73.88301886792453,305.7169811320755
225,15552418.0,0.0,25.0,25.792951541850222,160.2863436123348,0.0,25.0,25.857142857142858,160.71428571428572
226,15557790.0,0.0,,30.396457765667574,214.85013623978202,0.0,,26.50615763546798,189.0886699507389
