RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,4/30/2022
93215,3042,80026,Zip,CO,CO,Lafayette,Boulder,Boulder County,1248712
59876,3042,5401,Zip,VT,VT,Burlington,Burlington-South Burlington,Chittenden County,686964
73247,3044,34986,Zip,FL,FL,Port Saint Lucie,Port St. Lucie,Saint Lucie County,554148
62473,3044,12203,Zip,NY,NY,Albany,Albany-Schenectady-Troy,Albany County,353688
72848,3046,33837,Zip,FL,FL,Davenport,Lakeland-Winter Haven,Polk County,490428
70594,3047,29609,Zip,SC,SC,Greenville,Greenville-Anderson-Mauldin,Greenville County,747251
72563,3049,33351,Zip,FL,FL,Sunrise,Miami-Fort Lauderdale-West Palm Beach,Broward County,526817
73154,3050,34652,Zip,FL,FL,New Port Richey,Tampa-St. Petersburg-Clearwater,Pasco County,916260
96522,3050,91789,Zip,CA,CA,Walnut,Los Angeles-Long Beach-Anaheim,Los Angeles County,1496961
96292,3052,91104,Zip,CA,CA,Pasadena,Los Angeles-Long Beach-Anaheim,Los Angeles County,1783104
98236,3053,95482,Zip,CA,CA,Ukiah,Ukiah,Mendocino County,774075
70848,3055,30068,Zip,GA,GA,Marietta,Atlanta-Sandy Springs-Roswell,Cobb County,922182
96090,3055,90220,Zip,CA,CA,Compton,Los Angeles-Long Beach-Anaheim,Los Angeles County,751650
98140,3055,95361,Zip,CA,CA,Oakdale,Modesto,Stanislaus County,672565
75705,3058,40502,Zip,KY,KY,Lexington,Lexington-Fayette,Fayette County,914903
97179,3059,93245,Zip,CA,CA,Lemoore,Hanford-Corcoran,Kings County,466795
74411,3060,37664,Zip,TN,TN,Kingsport,Kingsport-Bristol-Bristol,Sullivan County,514186
97881,3061,94941,Zip,CA,CA,Mill Valley,San Francisco-Oakland-Hayward,Marin County,4153537
91464,3063,76543,Zip,TX,TX,Killeen,Killeen-Temple,Bell County,261801
72405,3063,33076,Zip,FL,FL,Parkland,Miami-Fort Lauderdale-West Palm Beach,Broward County,1095135
