RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,4/30/2022
96015,99,90034,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,668066
93263,100,80134,Zip,CO,CO,Parker,Denver-Aurora-Lakewood,Douglas County,445943
72442,101,33139,Zip,FL,FL,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,304645
84613,102,60611,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,285203
79054,104,48197,Zip,MI,MI,Ypsilanti,Ann Arbor,Washtenaw County,164853
77007,105,44107,Zip,OH,OH,Lakewood,Cleveland-Elyria,Cuyahoga County,101003
62022,107,11211,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,788269
76953,108,44035,Zip,OH,OH,Elyria,Cleveland-Elyria,Lorain County,85416
94870,109,85281,Zip,AZ,AZ,Tempe,Phoenix-Mesa-Scottsdale,Maricopa County,359003
62088,110,11377,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,343208
96239,112,90805,Zip,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,467653
60639,113,7302,Zip,NJ,NJ,Jersey City,New York-Newark-Jersey City,Hudson County,627565
96193,114,90650,Zip,CA,CA,Norwalk,Los Angeles-Long Beach-Anaheim,Los Angeles County,408814
96025,115,90044,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,532623
95048,116,85710,Zip,AZ,AZ,Tucson,Tucson,Pima County,145486
